iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds
207,"[[-0.04064776 -0.13507129 -0.23355584 -0.3023038  -0.02057003 -0.42070711
  -0.41616731  0.55517394 -0.39060858 -0.13530771 -0.01750839 -0.06388004
  -0.0081374 ]
 [-0.06359414 -0.55984236  0.04454237  0.14239231  0.45635613  0.12863061
   0.34407676  0.05539022  0.15045146 -0.16254168 -0.4083284  -0.30536373
   0.07053044]
 [-0.12539006  0.14895769 -0.7849923   0.18099903  0.2186694  -0.09720072
   0.15019008 -0.20199016  0.09679526  0.10029384 -0.4146176  -0.03169324
  -0.01239466]
 [-0.02958684 -0.10863104 -0.12083449 -0.44232431 -0.56237777 -0.05064335
  -0.11491484 -0.1166402  -0.3325734   0.17007369 -0.52894211  0.01046727
   0.10958486]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09287619 0.15823329 0.22464568 0.15561149 0.25823189 0.36239768
  0.09915154 0.18202668 0.2563584  0.05387207 0.09317349 0.15745704
  1.00001588]
 [0.08421953 0.14346379 0.20810025 0.18228205 0.31860346 0.47990521
  0.09866335 0.17666026 0.29365098 0.04534881 0.07654179 0.10923464
  1.00000523]
 [0.08403149 0.13954726 0.19207303 0.18131824 0.31335896 0.44102294
  0.09432974 0.16897727 0.30221539 0.04923961 0.08352065 0.12253
  1.00009373]
 [0.09680251 0.16667976 0.23761808 0.15393478 0.26219217 0.40850051
  0.08717803 0.15112478 0.21717658 0.05216327 0.08787913 0.153366
  1.00000568]]",[-0.34989183  0.24314149 -0.11873446 -0.31220411],4,0.029294406544052187,0.8815222755663781,0.9083341307924867,0.015980848721714087,0.027270057730757497,4918.955779747805
208,"[[ 0.22277842  0.11011637 -0.09394595  0.04763251 -0.21470177  0.01665843
  -0.63464564  0.49319038 -0.03667991 -0.0502072   0.35534928 -0.32323556
  -0.01194802]
 [ 0.75621745  0.02657281 -0.11687662 -0.26228751 -0.1264421   0.0991219
   0.04920635 -0.02439793  0.07035661  0.35612802  0.42841525 -0.0276159
  -0.00808755]
 [ 0.27012616  0.5533039  -0.05151274 -0.44527304 -0.34403059 -0.35850962
  -0.05888943  0.20531739  0.05695545 -0.23661859 -0.23207287 -0.11601295
  -0.03010834]
 [-0.32893407  0.13051862 -0.25071139  0.16389833  0.09052625  0.01497647
  -0.67360402  0.31965518 -0.09430992 -0.33233452  0.31815232 -0.00565539
  -0.01066854]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.1005856  0.16946378 0.23324096 0.15954331 0.26947689 0.42380789
  0.08959367 0.19254598 0.28546719 0.05092334 0.08615933 0.11834379
  1.00001189]
 [0.10367399 0.17300683 0.23575185 0.15573643 0.26788867 0.47479611
  0.08989964 0.16258384 0.2541163  0.06149857 0.10665515 0.14706256
  1.00000152]
 [0.10550942 0.18025074 0.24865207 0.15447597 0.26023367 0.36914953
  0.09939078 0.18138562 0.29829055 0.0487164  0.08351918 0.12085801
  0.82349582]
 [0.08221546 0.1412882  0.19976938 0.1847898  0.31550856 0.47678475
  0.08497797 0.16051889 0.23719914 0.05247102 0.0986738  0.14133896
  0.98448801]]",[-0.01855121  0.10156695 -0.19657754 -0.01834614],4,0.03081761974255706,0.8815222755663781,0.9083341307924867,0.015974090901473576,0.0275022737287684,4337.458201901987
209,"[[-0.17113877  0.59582413 -0.58520938 -0.06341524 -0.1154068  -0.31812085
  -0.30836395 -0.05738257 -0.0273634  -0.07130614  0.17633705 -0.13901596
  -0.00770842]
 [-0.04087971  0.52271457  0.13062085 -0.28672892  0.6837095   0.06938328
   0.0093116   0.13417024  0.17216157  0.21746332  0.16784081 -0.14751943
   0.09273372]
 [ 0.22432908  0.20297655  0.0389102  -0.09768651 -0.31114372  0.00449654
  -0.35494395 -0.46710393 -0.23762461 -0.25974225 -0.57556087 -0.0307558
   0.01645241]
 [ 0.38999435 -0.36282762  0.0582793   0.0412379   0.03849398 -0.07826931
  -0.36262849  0.05016813 -0.47606795  0.53791991 -0.22647757  0.0464481
   0.00955571]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09836042 0.16856441 0.22826512 0.15726563 0.25947691 0.36416999
  0.08827053 0.1629607  0.27310012 0.05595906 0.09771585 0.1373282
  1.0000064 ]
 [0.09706354 0.1676531  0.24682372 0.17093693 0.30569146 0.43608429
  0.08973208 0.16202491 0.36578651 0.04979137 0.08403164 0.11892515
  0.99999574]
 [0.10674925 0.18475117 0.30344305 0.16253592 0.27685139 0.40778262
  0.08399008 0.14296039 0.20753408 0.04604589 0.07995317 0.11884206
  1.00001527]
 [0.09419058 0.15981094 0.29371125 0.16905421 0.29381145 0.41933407
  0.08350451 0.13885267 0.19357932 0.05507676 0.09316401 0.14223917
  1.00009533]]",[-0.26335202  0.49182581 -0.21801512 -0.10945368],4,0.02843088846060851,0.8831053805615025,0.9097466922376344,0.015912392427642606,0.027859357772244853,3418.444220572943
210,"[[-3.70976792e-01 -7.16863987e-01 -6.40415538e-02 -2.87329283e-01
  -2.00636187e-01  2.61292593e-02  3.24087965e-01 -1.77588351e-01
   3.90249226e-02 -2.56848736e-01 -1.26351409e-01  2.44040075e-02
  -1.61277791e-02]
 [ 1.88961853e-01 -3.21485112e-01  9.61136260e-02 -5.15018425e-02
   1.81407507e-01 -5.03783291e-01 -4.60208774e-01  3.67815439e-01
  -5.19073557e-02  4.05400274e-01  1.96951382e-01  9.04461745e-02
  -3.53519201e-02]
 [ 1.54586373e-01  2.28431190e-01 -4.62959063e-01  2.03153645e-01
   5.86715631e-01 -1.69773377e-01 -1.51834646e-01 -5.12780301e-01
  -2.39553464e-02 -6.21018143e-03  6.06269832e-02  7.03832431e-02
  -4.71820337e-03]
 [-2.77481808e-04 -1.87466971e-01  1.56544032e-01 -1.52353846e-01
   6.42897221e-01 -4.20593309e-02  6.81440615e-02  2.91459412e-01
   1.22824630e-01 -1.79751122e-01  5.90926472e-01 -1.24167779e-01
  -2.12653536e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08234901 0.14122034 0.20417783 0.1632875  0.28332537 0.43177916
  0.10264913 0.18174827 0.28749379 0.05087138 0.08869812 0.1282422
  0.62794855]
 [0.09229861 0.15761246 0.26716402 0.16068457 0.27198927 0.38333465
  0.09243185 0.1718814  0.25430971 0.05577256 0.09674155 0.1437383
  0.31658011]
 [0.08795559 0.14998283 0.21110064 0.18652336 0.32637862 0.45075871
  0.08344568 0.14333271 0.21818593 0.05179632 0.09001114 0.16926803
  1.00000069]
 [0.08790231 0.15083099 0.35982345 0.17026137 0.30026065 0.42289036
  0.09728421 0.17841573 0.26935004 0.05122441 0.08842473 0.12450512
  1.00000201]]",[-0.25640252 -0.1086487   0.02392006  0.27537133],4,0.027874536571049352,0.8931527808642441,0.9186718495790679,0.015914026691200442,0.027220554133250877,4088.313401672058
211,"[[ 0.47290506  0.41040839 -0.11399901 -0.15562896 -0.03309329  0.12918473
   0.15912605  0.69149928  0.03968066 -0.21316599  0.00717842  0.04189512
  -0.02474624]
 [-0.20111776  0.18913053 -0.47124093  0.21089638 -0.23012898  0.06946939
  -0.12540947  0.57335205 -0.26821351  0.37664151 -0.1781165   0.09578845
  -0.01709721]
 [-0.01145831  0.08468503  0.03836878 -0.35233853  0.62786059  0.23235514
   0.14405848  0.23379286  0.25852287 -0.40025973 -0.21226378  0.26411565
  -0.04022259]
 [-0.51611863  0.19984763  0.04017287 -0.1966122  -0.27177717  0.05587715
   0.20532413 -0.16416361  0.07669188  0.31549895  0.5697515  -0.10557433
   0.25716834]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09996045 0.16890458 0.23321778 0.15828591 0.27112914 0.44487188
  0.11107452 0.2047247  0.29288091 0.04680126 0.08080461 0.11814756
  1.00002226]
 [0.0849036  0.14486877 0.20141214 0.16600996 0.28394859 0.44073187
  0.09986155 0.18198575 0.25650894 0.05351168 0.09091993 0.18813983
  0.7550772 ]
 [0.0896697  0.1537853  0.21946583 0.16851751 0.29676872 0.43773798
  0.09529935 0.17295787 0.29369954 0.04822174 0.08339675 0.24701403
  1.00000107]
 [0.08938647 0.15874915 0.23149521 0.15615241 0.26601259 0.39781086
  0.09313145 0.16449469 0.30252631 0.06487083 0.11354691 0.15478111
  1.00002736]]",[ 0.25553946 -0.05221524  0.36718868  0.25543644],4,0.030182216945691565,0.8825775824626743,0.9092759348411478,0.016011196399844968,0.02965784797883468,4498.94255837705
212,"[[ 0.28546168  0.20300369  0.01298069 -0.21843223 -0.02167829 -0.2260952
  -0.07724625  0.75643263 -0.37731274  0.07624396 -0.20677455  0.0922408
  -0.01521744]
 [ 0.15074921  0.07780678 -0.31246195  0.46642621 -0.04709325 -0.14814956
  -0.35229436  0.09409364 -0.59422023 -0.34281992  0.03623026  0.15937958
   0.03957587]
 [-0.56007831  0.10514476  0.17776656 -0.307281   -0.25692244  0.08854183
  -0.23582027  0.25107688  0.15787399 -0.07380723 -0.28311926 -0.4864388
   0.09789682]
 [-0.0724103   0.28236756  0.10586405 -0.47475673  0.57649781 -0.13241644
   0.44337728  0.04163605 -0.22594878  0.01748658  0.25767347  0.11141474
  -0.00747347]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10401128 0.17794472 0.24983353 0.15454893 0.2620203  0.37207024
  0.10314218 0.18442305 0.25395566 0.05084363 0.08675813 0.18150631
  1.00000531]
 [0.09342812 0.15931059 0.22451274 0.17138243 0.29282926 0.41852517
  0.08446403 0.14607781 0.20988074 0.05202565 0.09370463 0.25215973
  1.00005005]
 [0.09086528 0.15840054 0.35928467 0.16149921 0.27653902 0.40123382
  0.09813624 0.18439298 0.28327918 0.04639575 0.07774156 0.10908497
  1.00000321]
 [0.09661222 0.1695676  0.32669987 0.16389166 0.29079416 0.40882892
  0.09069843 0.1540054  0.22069908 0.05463243 0.09723463 0.18578392
  0.99999957]]",[-0.03132676 -0.11492949  0.03175958  0.14716314],4,0.027026764738785354,0.9005814432076258,0.9252229712563947,0.01579568171600516,0.026540935728033455,3292.4203796691727
213,"[[ 0.11559783 -0.06060991  0.10429152  0.51357828 -0.28474778  0.00381972
  -0.10777464  0.05862826 -0.02714416  0.50174166  0.58182792 -0.14429479
  -0.01869405]
 [-0.32420285 -0.10692758  0.11936401 -0.63106128  0.13015844  0.04378297
   0.03986661 -0.45879135 -0.16476051 -0.11326274  0.43892646  0.06063086
   0.06106445]
 [ 0.04366777  0.03579094 -0.18477199  0.20606852 -0.39890646  0.1615606
   0.01436749 -0.27673638 -0.26946684 -0.35450145  0.67675046 -0.03783636
  -0.02198037]
 [-0.13957914 -0.44035005  0.05761291 -0.03125719  0.09438655  0.04517479
   0.56059968  0.1681918  -0.13254426 -0.39565687  0.24208427 -0.44144652
   0.03479956]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0943365  0.16300433 0.31175416 0.16312305 0.2734995  0.39545754
  0.08765877 0.15983869 0.2374262  0.06287641 0.10788896 0.14660792
  0.747564  ]
 [0.08973807 0.15536748 0.32678457 0.16075818 0.28368654 0.41360673
  0.08465661 0.14339355 0.2085142  0.05740222 0.10441786 0.14966263
  1.00000232]
 [0.09246384 0.15799585 0.22384777 0.16587993 0.28415036 0.54602149
  0.08533455 0.1484101  0.21670658 0.05524364 0.10185496 0.14642625
  1.00010271]
 [0.08371637 0.14327744 0.24793707 0.170171   0.29687982 0.43629307
  0.11282839 0.19402132 0.26981986 0.04533934 0.07739451 0.10804465
  0.99999529]]",[ 0.09361706 -0.04041388 -0.0990356   0.02994085],4,0.031166852731979305,0.8815222755663781,0.9083341307924867,0.015942203632339547,0.027378600428144148,3542.1572396289557
214,"[[ 0.22770963  0.55628889  0.11321862 -0.0738702   0.32109246  0.16056989
   0.24485103 -0.18379225  0.123976   -0.08202165 -0.06418906 -0.60892488
  -0.02817302]
 [ 0.05147696  0.45534103  0.11722233 -0.11595548  0.3020591  -0.04228343
  -0.44676754  0.52684488  0.15395702 -0.12965718 -0.36689335  0.13137223
  -0.01582504]
 [-0.36418902 -0.09783394 -0.4846401  -0.33699437 -0.23765014  0.08461578
   0.17565754  0.51445314  0.12901892  0.24273617 -0.07065653  0.19027632
   0.18285096]
 [ 0.02988554 -0.15288405 -0.24873799 -0.51932504  0.10656223 -0.55117055
  -0.42018798 -0.00853134  0.04383189  0.34562041 -0.13956822  0.10164623
   0.03468538]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10428453 0.17977399 0.25269553 0.16923863 0.29622643 0.50018484
  0.09017347 0.16036286 0.25107054 0.04514838 0.0753048  0.10397397
  0.93411364]
 [0.10025551 0.17146171 0.24623186 0.16462663 0.28352298 0.40245127
  0.0952408  0.18433799 0.37493964 0.04607394 0.0794192  0.13034476
  1.00001277]
 [0.08483371 0.14444432 0.2042138  0.15997582 0.27516963 0.40274764
  0.10701041 0.1986251  0.29732916 0.05266535 0.09040519 0.20535298
  1.00005106]
 [0.09268323 0.15760706 0.22320505 0.15550891 0.26096395 0.36655037
  0.09148266 0.17216146 0.27278994 0.05784677 0.09931109 0.20778738
  1.00003773]]",[ 0.24085802  0.24011045  0.15844824 -0.29783977],4,0.027696558772003554,0.8931527808642441,0.9186718495790679,0.015864555232785182,0.027450378005599407,2931.761629790999
215,"[[ 0.31607106  0.75332517  0.05008091 -0.06438724 -0.29659099 -0.26504796
   0.31300968  0.05123973 -0.07600943 -0.11547358 -0.1131021   0.18759178
   0.00590875]
 [ 0.03055793 -0.00905321  0.05891318  0.01278197 -0.11954661  0.13802522
   0.60264926 -0.64019105  0.13119926 -0.22467045 -0.34584998  0.04064168
  -0.00479995]
 [ 0.52389875 -0.24863883  0.05362658  0.10894539  0.06237516 -0.02342802
   0.6704292   0.07961688 -0.38072977 -0.10202535 -0.0434859  -0.07458407
   0.16091022]
 [ 0.37585777  0.13586172 -0.46578461  0.15899391 -0.18093124 -0.20295586
   0.22443104 -0.1377011   0.09707227  0.41664401 -0.47120697 -0.21317418
   0.06546439]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10716828 0.18628802 0.26261202 0.1553371  0.26253    0.37284708
  0.09381363 0.16713481 0.24527687 0.05165028 0.08968739 0.20670709
  1.00000644]
 [0.09521948 0.16443236 0.23258031 0.16777934 0.29106199 0.58339449
  0.09058688 0.15698254 0.25298637 0.0469731  0.08129008 0.1184795
  1.00000055]
 [0.10159531 0.17075263 0.29865163 0.16945119 0.29440947 0.42393266
  0.0969542  0.15740394 0.21065873 0.04707884 0.08165002 0.11897735
  1.00002965]
 [0.09355679 0.15783268 0.21835637 0.16161769 0.27293946 0.38693315
  0.10250854 0.1856394  0.37675383 0.04932185 0.08090233 0.11437801
  1.00003856]]",[ 0.04853441  0.01162788  0.19469465 -0.08978888],4,0.028866906139429646,0.8936826531836963,0.9191405331144936,0.01586639933806649,0.026915630022639213,2894.8646782250144
216,"[[-0.40813254  0.21180536  0.05476378 -0.28675823 -0.13325841  0.09647611
  -0.31989445 -0.07754988 -0.08504589  0.57523779 -0.22374486 -0.42361843
  -0.01671616]
 [ 0.04634993  0.26287033 -0.43106752  0.16208796 -0.15604819 -0.66822766
   0.11208425 -0.22346492 -0.2408185   0.35374622 -0.01037107 -0.00622883
   0.00204372]
 [-0.45200959 -0.17818825  0.09049056 -0.04733512  0.13366276  0.0221785
   0.33035351 -0.44626844 -0.49609605 -0.24569011  0.18255789  0.29219686
  -0.04097852]
 [-0.33108786  0.50587328 -0.36609805 -0.46547011  0.21797356 -0.09359549
  -0.06217992  0.12214449 -0.0426717   0.36426976  0.12417726 -0.11850182
   0.21153871]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09445758 0.16946896 0.26752979 0.16270041 0.28190138 0.48049889
  0.08642495 0.15526904 0.22972773 0.05055371 0.08208239 0.11222861
  0.66801371]
 [0.0980909  0.1687046  0.23413766 0.15931313 0.26153893 0.36205115
  0.0902638  0.15922444 0.23376613 0.05890354 0.10257915 0.17330155
  1.00024439]
 [0.0900699  0.15581508 0.22778491 0.16865133 0.2923843  0.42551059
  0.08686005 0.15042146 0.21907769 0.05310918 0.09434307 0.28666021
  1.00002426]
 [0.08765409 0.15273495 0.21070007 0.15581551 0.27893056 0.40399029
  0.09760183 0.17945953 0.27419517 0.06407834 0.10505642 0.14134795
  1.0000025 ]]",[-0.13308979 -0.36997906 -0.10749057  0.15689421],4,0.029587125857595695,0.8995187893972765,0.92428851277612,0.01585840061966114,0.02659217219928084,4947.646605479997
217,"[[ 0.39704919  0.20063671 -0.10955002 -0.23185035  0.07775762 -0.35735315
  -0.16506785  0.09536995  0.30945423 -0.55433521  0.24378255  0.31835416
  -0.04921346]
 [ 0.33619074  0.11986833  0.13734708  0.40315575 -0.16942433  0.13995505
  -0.10563329 -0.34064419  0.17728642 -0.24075309 -0.15824999 -0.63288003
  -0.02733134]
 [-0.37630357  0.61976088 -0.038578    0.2405279   0.1010372  -0.30539554
  -0.37372931 -0.01467552  0.05756995 -0.36565426  0.17236076  0.06968447
  -0.00217786]
 [ 0.2075214  -0.72376602 -0.00465935 -0.1291523   0.29762066  0.01382357
   0.3191743  -0.23740554  0.11689675 -0.34012326 -0.17595266 -0.0900456
  -0.03125033]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09565414 0.16416693 0.23156176 0.16031554 0.27207611 0.38599663
  0.0936274  0.17306896 0.29730197 0.05179761 0.09090379 0.26744159
  1.00002784]
 [0.10133908 0.17322344 0.25066782 0.1698732  0.29124693 0.43353187
  0.08756077 0.15892052 0.35309483 0.04513528 0.07597604 0.10549517
  1.00000456]
 [0.10148704 0.18644913 0.26594696 0.1626322  0.26812697 0.37298084
  0.08655865 0.1583497  0.25988711 0.05037405 0.09078025 0.17723429
  1.00000021]
 [0.08842114 0.15081806 0.2174558  0.16997192 0.29739338 0.42637289
  0.09378013 0.16676875 0.29489051 0.04796649 0.08258138 0.11933013
  0.28394015]]",[ 0.01402527  0.05130509  0.00709434 -0.04501996],4,0.02938331836483289,0.9016445887017706,0.9261569381577361,0.015706942042187397,0.027010160611911645,3517.693375664996
218,"[[-0.1388418  -0.30986746 -0.14544403  0.420323   -0.35268828 -0.05758715
  -0.23731051 -0.0521294   0.03763661 -0.25152624 -0.65827872  0.04494017
  -0.01040212]
 [ 0.25426624 -0.23157265 -0.33647241 -0.32854426 -0.45351127  0.13959475
  -0.13131319 -0.0721667  -0.50551268  0.09776109  0.11262464 -0.36478775
   0.04585533]
 [ 0.4434435  -0.0977059   0.03390616 -0.59794957  0.40710937  0.07698577
  -0.08489476  0.07419101 -0.02869476 -0.34661875  0.06667466 -0.35385478
  -0.01073157]
 [-0.2519527   0.09441852  0.16987961  0.20419616 -0.08168339 -0.60103945
   0.13907279  0.09131708  0.04297814 -0.32734595  0.53108926  0.26016882
  -0.05199098]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08471722 0.14530457 0.2077121  0.16964658 0.28529717 0.40473306
  0.09043844 0.1710706  0.30121735 0.04474157 0.07698453 0.15200753
  1.000009  ]
 [0.09159343 0.15563567 0.21785873 0.16182805 0.28276364 0.53190233
  0.08535056 0.14741745 0.21223527 0.052242   0.08850968 0.12404817
  1.00000883]
 [0.10005395 0.16749389 0.23670176 0.16643661 0.31399728 0.49867952
  0.08970246 0.15951516 0.23510219 0.04523059 0.07651565 0.10705406
  1.00000136]
 [0.0944238  0.16417215 0.25939356 0.16024936 0.27022261 0.38143286
  0.09410856 0.16972979 0.25196873 0.05397995 0.09626508 0.16856578
  0.35881874]]",[-0.22416489 -0.30666251  0.04101438 -0.08475859],4,0.0337453825735852,0.8984566196747441,0.9233535703093357,0.015751563823679367,0.027662259929724986,3728.7801693109795
219,"[[ 0.48473379 -0.10993871 -0.0384117   0.05061678 -0.25066784  0.0657589
  -0.18822762 -0.44982205 -0.01764238  0.13373816 -0.64673522  0.08459209
  -0.01901529]
 [-0.41138202  0.40678148  0.14830354 -0.03788087 -0.51869187  0.23579129
   0.447437    0.014562   -0.22595176 -0.21177012  0.026598    0.13657483
  -0.0394098 ]
 [-0.53258492  0.49804754 -0.1920203   0.44436804 -0.22987909  0.0381615
   0.37843634 -0.10825646 -0.06025461  0.1377104   0.00816218  0.02082752
   0.0404699 ]
 [-0.30974679  0.35025212  0.28520093  0.19432854  0.10419564  0.2688572
   0.17318809  0.52510716  0.21461615  0.16100409  0.44334713  0.06490343
   0.02555628]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10248531 0.17319313 0.2392327  0.1654208  0.28520023 0.4445493
  0.08474557 0.14839608 0.22188203 0.04824636 0.08221941 0.15421255
  0.5188076 ]
 [0.09538469 0.16750365 0.24500163 0.16216983 0.27777221 0.48483613
  0.09154638 0.16190464 0.2354329  0.05136713 0.08993393 0.13420173
  0.39626713]
 [0.08632009 0.16244957 0.22625708 0.17680264 0.29319076 0.47326037
  0.09594695 0.16069567 0.2296881  0.05333134 0.09283491 0.13814065
  1.0000665 ]
 [0.09215793 0.16090853 0.37797448 0.1657338  0.28573944 0.4375716
  0.09738267 0.17942842 0.26414208 0.05147937 0.08855467 0.12640721
  0.99999695]]",[-0.142596    0.01367948  0.07724165  0.56431862],4,0.030741917611297173,0.8963337031575096,0.9214822627384227,0.015805766739547273,0.027949892294173342,3458.6566876000725
220,"[[ 0.20240798  0.18416823 -0.30996794 -0.3831872   0.54521365 -0.28153141
  -0.14105656  0.08835689 -0.06086329 -0.50669722  0.08841481 -0.04304053
   0.08867177]
 [-0.41360495  0.31316481 -0.57790705  0.44267137 -0.3430858   0.09610851
  -0.14191101 -0.11735769 -0.06898926 -0.12373865  0.13505925  0.03751911
  -0.01866823]
 [ 0.26696925  0.44359761  0.21271788  0.06986561 -0.28557649 -0.06605185
  -0.49600588 -0.28014023  0.25622282 -0.40656774 -0.08143129 -0.1750949
   0.05625464]
 [-0.27746994  0.30866393 -0.05623919 -0.12832579 -0.31449511 -0.00730323
  -0.28487781  0.24573516 -0.11067007 -0.0008104   0.56557977 -0.4849604
   0.01701249]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09684746 0.16208295 0.22079857 0.16846408 0.31083028 0.42904181
  0.08960591 0.16259813 0.25139429 0.04472934 0.08055688 0.1275571
  1.00122836]
 [0.08453689 0.1452946  0.20224876 0.1727621  0.29363774 0.48520053
  0.08798269 0.15861529 0.2347312  0.05320067 0.09487235 0.13985384
  0.61615606]
 [0.10274731 0.1774565  0.28300894 0.16184799 0.2744983  0.39328924
  0.08771198 0.1606141  0.36659606 0.04840632 0.08312246 0.11908734
  1.00001053]
 [0.09733847 0.17896993 0.25891159 0.15415206 0.26018933 0.39630908
  0.09195218 0.17012682 0.24697809 0.05559349 0.09229338 0.12083908
  1.00001287]]",[ 0.01931487 -0.13129823  0.08767515 -0.09198953],4,0.028120715380776443,0.9005814432076258,0.9252229712563947,0.015767643353622136,0.027694366528666678,3732.349022296956
