iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap
10,"[[-0.25554039  0.44874508  0.02035179  0.67158258 -0.0403711  -0.03766027
   0.35175877  0.03193569 -0.39253963]
 [-0.14604463 -0.21637799 -0.30798926  0.52670166  0.43859085  0.19859402
  -0.09747801  0.55247472  0.11422662]
 [-0.09505504  0.30357517 -0.26309354  0.61819254 -0.14602888 -0.07638259
  -0.20922913  0.44919711 -0.41798663]
 [ 0.17725589  0.5435597   0.42682417 -0.17233486 -0.28166328 -0.22945296
  -0.22699053 -0.45235519  0.27039277]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[6.92584109e-11 4.67427134e-01 3.15278985e-02 4.85722866e-01
  1.23906432e-01 3.18610539e-10 1.95141414e-01 4.95534068e-02
  3.65307522e-01]
 [1.20630181e-10 2.46365946e-01 7.54311381e-04 5.31193089e-01
  1.55428451e-01 7.09639759e-02 1.39367144e-08 7.92204880e-01
  1.00000000e+00]
 [1.11957170e-10 4.26641596e-01 3.16516964e-10 5.02303326e-01
  1.25484414e-01 8.39360494e-03 9.19389211e-09 8.09420349e-01
  9.99999985e-01]
 [1.00000000e+00 8.69927307e-01 5.12642596e-01 5.84295243e-02
  1.44919184e-01 2.18662909e-02 1.45489875e-09 4.52702192e-02
  1.00000000e+00]]",[0.4584256  0.86040209 0.36667514 1.06293097],4,0.5893532254045051,0.020129300106202428,0.03423892964021248,0.2528689079385606,0.5433219349718784
11,"[[-0.0048697  -0.19350378  0.31536947 -0.23475555  0.63301002  0.62738228
   0.01357849  0.11530907 -0.01318091]
 [-0.18295267 -0.11821526  0.36618661 -0.4774934   0.56886082  0.15180015
   0.07299105  0.07288521 -0.482882  ]
 [ 0.2031153   0.65093726  0.0284881  -0.15555459  0.54365017  0.09776919
   0.239511    0.36649421 -0.11497048]
 [-0.08603142 -0.00929122  0.40973232  0.01491568  0.55328285 -0.30547206
  -0.02375272  0.43920679 -0.48115208]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.05573772e-01 3.61759380e-01 3.71493927e-01 1.42624985e-01
  2.03568052e-01 8.14388489e-01 3.89595503e-09 4.53115801e-02
  1.00000000e+00]
 [2.74837007e-10 4.54908817e-01 3.93603526e-01 1.08691448e-01
  2.72312633e-01 1.00380325e-01 7.27303687e-03 5.87084569e-02
  3.39702137e-01]
 [1.00000000e+00 8.79893678e-01 1.97189931e-02 1.06222456e-01
  5.66135440e-01 5.38631897e-02 3.38473630e-03 7.26557486e-02
  1.00000000e+00]
 [1.60350335e-09 4.29250983e-01 4.87327856e-01 1.91199415e-01
  2.78314523e-01 3.01348175e-09 2.32386079e-03 8.09560846e-02
  4.11709356e-01]]",[0.64499736 0.04937526 0.98542314 0.18993068],4,0.5983371710739084,0.02187416184511273,0.03648837317071654,0.24040657955860606,0.5257763699031963
12,"[[-0.36760412 -0.02546089 -0.02777374 -0.42017082  0.32473011  0.28049751
   0.45014942  0.54707063  0.02923653]
 [ 0.01624245  0.35782725 -0.3118938  -0.29276906  0.1153317   0.28189096
   0.47568643  0.26837869 -0.54556004]
 [ 0.31185177  0.01194809 -0.51354503  0.61829801 -0.27353548  0.37956397
  -0.05334367 -0.03717986  0.18293833]
 [ 0.17071441  0.07237725 -0.31910872 -0.26432836 -0.14759361  0.49472889
  -0.14521724  0.68533256  0.19133465]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.03881090e-10 5.16153059e-01 8.46425510e-02 1.79887167e-01
  1.86186636e-01 9.99150732e-02 5.23707104e-02 8.90547556e-01
  1.00000000e+00]
 [1.30231586e-01 6.70289102e-01 2.92360953e-09 1.61018326e-01
  1.54457498e-01 6.65711120e-02 1.05073093e-01 6.16122934e-02
  1.98774132e-01]
 [9.99999999e-01 1.59107587e-01 6.74634223e-11 7.13690230e-01
  4.41255763e-02 4.28528248e-01 5.29012507e-08 3.37701551e-02
  1.00000000e+00]
 [9.99999998e-01 4.18029439e-01 2.27983702e-10 1.97648498e-01
  9.21129442e-02 1.63013569e-01 6.93500534e-08 7.93147018e-01
  1.00000000e+00]]",[0.53741402 0.18947549 1.08729278 0.95068249],4,0.5435325952053508,0.0227501891161872,0.03760949398578193,0.23168246206527796,0.464168950556484
13,"[[-0.19222886  0.62831761  0.4954237  -0.41819807  0.32762145  0.05948485
  -0.12402769 -0.14712822 -0.00519028]
 [-0.02341495 -0.70871033 -0.05496724  0.2034311  -0.04075529 -0.12079865
   0.45850797 -0.35297693  0.3189047 ]
 [ 0.05583374  0.41555982  0.44653675  0.62053925 -0.30172559  0.33639042
  -0.16633186 -0.07422904 -0.0485337 ]
 [ 0.17415448  0.41746245  0.3995605   0.62368358 -0.23268086 -0.38363418
   0.13816155  0.14374542  0.07548907]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.82541724e-11 9.90364861e-01 4.92703588e-01 2.15830546e-03
  2.51820348e-01 8.74881158e-02 5.17104082e-09 4.48882993e-02
  1.00000000e+00]
 [1.43886363e-01 1.79231357e-01 5.55535945e-02 5.57056164e-01
  4.16513202e-02 3.06259096e-02 7.11824790e-01 4.81915614e-02
  1.00000000e+00]
 [1.46413030e-01 2.74763043e-01 8.08340161e-01 4.45707280e-01
  8.96309734e-02 3.14505860e-01 7.29159943e-08 2.33012030e-02
  1.00000000e+00]
 [9.99999995e-01 2.80455775e-01 7.37479085e-01 4.59072241e-01
  9.08724423e-02 1.01702534e-09 4.91043019e-07 5.73785289e-02
  1.00000000e+00]]",[0.94136946 0.60275117 0.78837718 0.93481032],4,0.4807274835876292,0.03251469095359842,0.04981349001853857,0.22122792711942707,0.4549130485825005
14,"[[ 0.11936149 -0.07246685  0.51702781 -0.39737122  0.04337141 -0.1265006
   0.47614783 -0.27128702 -0.48691155]
 [-0.01234932 -0.09192353 -0.23773303  0.36734411  0.00922836  0.57867312
   0.56500785 -0.15021892 -0.35098651]
 [-0.28415183 -0.21987288  0.51698681  0.59616039 -0.25872777 -0.34910581
   0.17464409 -0.1460946   0.08701702]
 [-0.02968179  0.19981245 -0.22585081  0.36529327  0.58958596 -0.0501164
   0.54882736 -0.30710515 -0.17058107]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999999e-01 3.55245090e-01 7.60958640e-01 1.03867514e-01
  1.04414904e-01 1.16635414e-03 4.08663749e-01 5.33771566e-02
  1.00000000e+00]
 [2.34191379e-02 3.34472343e-01 3.37209016e-11 3.63288732e-01
  4.11876421e-02 4.70293243e-01 5.84784097e-01 3.55113970e-02
  1.00000000e+00]
 [1.34340558e-10 1.30084554e-01 9.54411869e-01 5.01426918e-01
  9.45054187e-02 4.71993498e-10 1.91818944e-07 5.93589622e-02
  1.00000000e+00]
 [1.07145915e-09 5.27920866e-01 2.08256440e-03 2.78632826e-01
  6.58319530e-01 8.17720469e-10 4.35823381e-01 4.71634059e-02
  1.00000000e+00]]",[0.14335417 0.34902965 0.817641   0.64906006],4,0.46842225470941967,0.03837125759183781,0.05693823992411016,0.21527781053765443,0.4401315494213044
15,"[[ 0.05022892 -0.33033188  0.00139189 -0.46864878  0.41610295 -0.01965321
   0.4111323   0.38005284 -0.42629384]
 [ 0.20633539 -0.62065382  0.22951305  0.0788624  -0.22426888  0.5950634
   0.03867331 -0.18603834 -0.26984468]
 [-0.2260076  -0.59060526 -0.13862046  0.39585252  0.58107643  0.03996765
   0.12973167  0.12799645  0.22744344]
 [-0.25200155  0.40020693  0.10648096  0.26118354 -0.4197702  -0.17893232
   0.44979102  0.52726998  0.09069293]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382784e-01 4.10979062e-01 1.07486683e-01 1.73548507e-01
  2.26620853e-01 2.41842234e-02 2.88143498e-01 7.14813227e-02
  3.65760355e-01]
 [1.00000000e+00 1.38661753e-01 1.89082546e-01 3.39297650e-01
  2.26720051e-02 7.37816441e-01 1.17210641e-08 5.76280208e-02
  1.00000000e+00]
 [6.73307963e-11 2.01540552e-01 5.07231569e-02 5.65704399e-01
  7.59594277e-01 7.45136700e-02 2.03326192e-08 5.33020358e-02
  1.00000000e+00]
 [6.59990157e-11 5.77203933e-01 5.71682426e-02 2.36677040e-01
  1.29367953e-01 6.14625971e-03 3.19195633e-01 7.20703869e-01
  1.00000000e+00]]",[-0.11957829  0.34382642  0.77649971  0.85776969],4,0.5018850634859222,0.042454944414873325,0.06184160129326931,0.2074301367363391,0.45470899254092656
16,"[[ 0.29966255  0.52211313 -0.01542829  0.49696282 -0.19123219 -0.08479543
   0.1007085  -0.0904229  -0.57298485]
 [ 0.18741658  0.00227689 -0.12671283  0.01502321 -0.49914857  0.55058715
  -0.15283776 -0.22656401 -0.56709952]
 [-0.38743961 -0.70820049 -0.16002422 -0.38725946 -0.22449196 -0.15314298
  -0.27488131 -0.08908952  0.12417278]
 [ 0.19902426 -0.02029738  0.5460821  -0.4089354  -0.04037672 -0.15977935
  -0.21149978  0.39088549 -0.5194807 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999992e-01 5.21451057e-01 3.02802631e-02 2.63177278e-01
  1.43260147e-01 1.79087511e-02 1.79933324e-07 5.73768472e-02
  1.78376687e-01]
 [1.00000000e+00 3.49846765e-01 2.75622222e-02 2.27908495e-01
  7.44877334e-02 2.47629081e-01 1.59881919e-08 5.03104957e-02
  2.77153188e-01]
 [1.53681040e-10 6.18582610e-02 9.90316884e-02 3.94127821e-01
  2.79663357e-03 1.60901485e-01 7.04510947e-08 1.38054246e-01
  1.00000000e+00]
 [1.00000000e+00 3.13467551e-01 8.15037051e-01 1.10808735e-01
  1.20741567e-01 1.89183437e-02 2.13988945e-08 7.55861230e-02
  7.27216158e-01]]",[ 0.56593131  0.11873352 -0.12568042  0.23629807],4,0.455128942179205,0.04154559805948689,0.06075382679856786,0.2007881040462076,0.3997000521580054
17,"[[-0.24274328 -0.52569703 -0.04580829  0.42273709 -0.23185976 -0.32164248
   0.02439003 -0.0442965  -0.56933593]
 [ 0.17582692  0.09081954  0.64042316 -0.50115997  0.44127433  0.15032827
   0.02814221 -0.28417853  0.02573954]
 [ 0.36507229 -0.07948945  0.37680624  0.38207252 -0.11791817 -0.29815784
   0.20807582  0.65293539 -0.00428226]
 [ 0.20063903 -0.40643017  0.43693539  0.30432375 -0.40903503 -0.26458801
  -0.05993869  0.50117074  0.13766547]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[7.37180441e-10 2.22818639e-01 5.43799986e-02 5.15071920e-01
  1.04622434e-01 4.02704750e-02 1.61095646e-07 7.46453478e-02
  1.79488071e-01]
 [1.00000000e+00 3.29572866e-01 9.54411866e-01 7.59731959e-02
  2.23811386e-01 1.07822888e-01 7.26389273e-08 4.48882995e-02
  1.00000000e+00]
 [9.99999999e-01 3.14515560e-01 1.20685496e-01 3.17895052e-01
  9.70655225e-02 2.72620194e-02 1.53136498e-03 8.17729733e-01
  1.00000000e+00]
 [9.99999994e-01 1.30339138e-01 8.52595514e-01 2.89169472e-01
  7.81443636e-02 1.06292517e-02 2.44748994e-07 2.21525589e-01
  1.00000000e+00]]",[-0.0445921   0.90686561  1.01739251  0.822107  ],4,0.4574791348173513,0.04884719903875893,0.0694291801424882,0.19600650116841628,0.4001510970189386
18,"[[-0.05421774 -0.27892454 -0.15472211  0.68523611  0.08578682 -0.08599252
   0.44470405  0.45802277 -0.05893594]
 [-0.1496586   0.29039202  0.37709618  0.59248515  0.39245735 -0.01857228
   0.44581803 -0.01046893  0.21634133]
 [-0.03612998  0.42461298  0.43472829 -0.24709031 -0.0938566   0.55891954
  -0.06731498 -0.09627347 -0.4830695 ]
 [ 0.03472466  0.2888311   0.34739455  0.72179611  0.24375652  0.19779244
  -0.1669044   0.27537506  0.26733987]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.89069977e-10 1.68186417e-01 3.94692331e-02 6.85046276e-01
  1.02104703e-01 1.50333824e-02 3.18824303e-01 3.41154626e-01
  1.00000000e+00]
 [2.82157039e-10 3.33656460e-01 4.79079189e-01 4.28627062e-01
  1.94327361e-01 3.45580295e-04 4.78827614e-01 4.69744985e-02
  1.00000000e+00]
 [2.07562951e-09 6.12354777e-01 5.90245302e-01 5.06945384e-02
  1.22779522e-01 6.17555812e-01 1.73749573e-07 2.16954317e-02
  9.99999998e-01]
 [1.07844755e-01 2.19868875e-01 1.77312034e-01 9.06814919e-01
  1.56939118e-01 8.41111348e-02 3.38258385e-08 4.48883014e-02
  1.00000000e+00]]",[0.66296994 1.0370836  0.35256613 1.11797502],4,0.435267915382868,0.05389913063634192,0.07536139132645138,0.19092362133317328,0.4362829856190674
19,"[[-0.14944507 -0.700089   -0.23650513 -0.55581668  0.24969823  0.18390325
  -0.14388284  0.06755875  0.03519421]
 [-0.07793806 -0.62328776  0.12915788 -0.61272397 -0.43097493 -0.10829803
   0.0182516   0.12458796  0.00157577]
 [ 0.00612323 -0.27055782  0.19577715 -0.47717308 -0.16280363  0.37968392
   0.24448486 -0.42463546 -0.49998511]
 [ 0.01666952 -0.49646465 -0.27817511 -0.38606657  0.03538043  0.41097351
   0.30420223 -0.47258846 -0.20195626]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.75722343e-11 1.96084176e-01 6.98091630e-02 2.64583798e-01
  5.73401038e-01 2.78130104e-01 6.05165026e-09 9.44804184e-02
  1.00000000e+00]
 [2.40279216e-02 1.17138223e-01 8.67178320e-01 1.67540374e-01
  5.97466516e-02 1.40154227e-01 8.78290484e-09 1.12941502e-01
  1.00000000e+00]
 [2.55490696e-01 3.58666066e-01 3.34422542e-01 1.43884889e-01
  8.10223189e-02 1.92494494e-01 1.49926843e-02 5.13120352e-02
  2.21544121e-01]
 [2.75382781e-01 2.37913562e-01 2.52211201e-02 3.06022169e-01
  8.70660310e-02 9.34880486e-01 2.16210870e-02 4.78724809e-02
  1.00000000e+00]]",[-0.06494325 -0.09081741 -0.16765703 -0.06939751],4,0.4547360969584101,0.07151034707924969,0.09569534458888113,0.18463341665618693,0.3646430177358341
20,"[[ 0.0254153  -0.33323783  0.29703201 -0.13005387  0.11354913  0.52394542
   0.52988139  0.46304816 -0.023759  ]
 [ 0.02675448 -0.55120057  0.34708126 -0.25735534  0.58723188  0.11770731
   0.3265615   0.05174745  0.20186247]
 [ 0.2598719  -0.81637107  0.10535021 -0.03946845  0.15839562 -0.14828757
   0.37748375 -0.247173    0.05178423]
 [ 0.02692097 -0.71511298 -0.40471679 -0.48410335  0.04810772 -0.18885415
   0.15218217 -0.0010647  -0.16910399]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.55202201e-01 2.29598392e-01 4.04845552e-01 1.87780842e-01
  3.67216701e-02 4.27372870e-01 4.76244398e-01 5.80007838e-02
  1.00000000e+00]
 [2.59479553e-01 2.49812051e-01 5.48626682e-01 1.99860394e-01
  6.76765117e-01 9.76497220e-02 1.73698678e-02 5.13961095e-02
  1.00000000e+00]
 [1.00000000e+00 1.48757605e-01 2.99829347e-01 3.23226414e-01
  6.70233082e-02 3.91799930e-02 5.43991642e-01 6.56115026e-02
  1.00000000e+00]
 [9.99999994e-01 1.68504544e-01 2.58588341e-10 2.41388422e-01
  5.85784936e-02 1.21064585e-01 3.93510195e-01 1.10912994e-01
  8.24278694e-01]]",[ 0.50934661  0.62733515  0.40298146 -0.3101029 ],4,0.41762920792448716,0.07711408010432307,0.10207428596933268,0.18105396639763185,0.36187724636179097
21,"[[ 0.04065889  0.64644228  0.3306157  -0.01229599 -0.40548148 -0.07398647
   0.39393174 -0.02662572 -0.38107862]
 [ 0.17399888  0.07362182 -0.17618595 -0.27367931 -0.25117238  0.63129797
   0.26648428  0.48545298 -0.30009866]
 [-0.18189075  0.26554514 -0.20557324 -0.2395531  -0.43865394  0.48641838
  -0.13335081  0.49291072 -0.32709625]
 [ 0.01758735  0.41320921  0.05332482 -0.50415294  0.41168793 -0.16159033
  -0.10435517 -0.45923231 -0.39313155]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.35179495e-01 8.95302808e-01 2.66736728e-01 3.95230959e-02
  1.30607392e-01 3.17113975e-09 5.52040791e-01 4.52714083e-02
  1.00000000e+00]
 [9.99999999e-01 4.01190125e-01 3.47081303e-10 1.95788535e-01
  7.84032139e-02 8.53318018e-01 1.58205905e-02 5.93272941e-02
  1.00000000e+00]
 [2.16353357e-10 5.70814000e-01 4.64425579e-04 1.73661514e-01
  1.06492957e-01 2.96239704e-01 4.17666640e-08 7.54405603e-01
  1.00000000e+00]
 [1.19085547e-01 9.02356926e-01 1.18336591e-01 7.09101455e-02
  2.34022398e-01 1.86956378e-02 1.38942177e-06 5.06456807e-02
  4.61552326e-01]]",[0.45418272 0.40187505 0.25202149 0.23413141],4,0.37695795198518905,0.07571148722387995,0.10048121060272348,0.17609405481584545,0.36556184706485473
22,"[[ 1.08956111e-01  4.30345653e-02  5.46244485e-02  4.95783966e-01
  -2.41673533e-01  5.71896430e-01 -2.43766085e-01  5.23809785e-01
  -1.34984453e-01]
 [-1.19529205e-01  2.40858795e-01 -8.09247910e-02  5.13047975e-01
   5.25214987e-01  4.26195614e-01  2.64207551e-01 -2.53092734e-01
   2.58026584e-01]
 [ 1.90123744e-01 -3.87144018e-01 -8.38919064e-03  1.84310521e-01
   1.76010754e-01  5.02635128e-04  7.26614777e-01  2.33417583e-01
  -4.08042748e-01]
 [ 1.45278339e-01 -7.49851300e-02 -3.16798695e-01  2.78660848e-01
   5.23047862e-01  9.75810906e-02  4.66966284e-01  5.36341652e-01
  -8.02317924e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.38197383e-01 2.21426943e-01 3.41725446e-02 4.66678780e-01
  4.74666094e-02 3.89673300e-01 1.45244126e-09 5.95580288e-01
  1.00000000e+00]
 [3.04955442e-09 4.42232086e-01 2.79680504e-08 3.97520633e-01
  8.22092408e-01 2.14206116e-01 9.91334359e-03 3.76342474e-02
  1.00000000e+00]
 [9.99999989e-01 2.79914463e-01 4.18753462e-02 2.93912845e-01
  5.86916048e-02 4.24436205e-02 7.99165061e-01 5.74565876e-02
  9.99999999e-01]
 [9.99999999e-01 3.61328529e-01 4.41843358e-11 3.19069589e-01
  2.08505512e-01 2.05304442e-02 1.03987276e-01 6.97084267e-01
  1.00000000e+00]]",[0.66798387 1.08465241 0.33198192 0.66036011],4,0.3928753381667899,0.07758184876266852,0.10260507334465767,0.1722362087593931,0.3572909412003529
23,"[[-0.05864708  0.63758318 -0.13193321  0.40824642 -0.45184701  0.26908321
  -0.0878272  -0.13417467 -0.32200736]
 [ 0.03725639  0.37314322  0.56109434 -0.21719113  0.59017544  0.112548
   0.3326447  -0.02350469  0.15873933]
 [-0.15179193  0.04268829  0.40672201 -0.5594033  -0.18739052  0.23155898
  -0.13393096  0.51570084 -0.35236692]
 [-0.04197156  0.21602106  0.1893614   0.72727451  0.27102875  0.39419623
  -0.11443938  0.03444736 -0.37902124]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.46323114e-10 9.99999998e-01 1.51609381e-10 2.39194617e-01
  9.18351359e-02 1.52440224e-01 4.32175482e-08 4.48882991e-02
  7.92380270e-01]
 [2.21079255e-01 5.88606503e-01 5.74283104e-01 7.30979513e-02
  6.22070679e-01 7.94884552e-02 2.27938508e-02 5.20383967e-02
  1.00000000e+00]
 [8.90106825e-10 4.49716826e-01 4.69499896e-01 9.90183785e-02
  1.04698761e-01 1.42748000e-01 1.24361847e-07 7.06834029e-01
  1.00000000e+00]
 [2.17239677e-10 2.37170475e-01 4.60400479e-02 8.28173108e-01
  1.36977640e-01 3.27494143e-01 1.86808922e-08 2.71569904e-02
  9.00089925e-01]]",[0.47358204 1.07539746 0.18034537 0.48826534],4,0.37923092131340314,0.09496515753006049,0.12216832396109305,0.16661976358346198,0.35270840279230775
24,"[[ 0.0801013  -0.07484117  0.38880995  0.4984905  -0.38325732  0.25589296
  -0.06281333  0.43969636 -0.42269474]
 [ 0.11564053  0.01427819  0.25645934 -0.58273331 -0.4708838  -0.08541535
   0.25742741  0.52969153  0.07214278]
 [-0.09892682  0.56734282 -0.25553086 -0.42134033  0.50861878 -0.14025685
  -0.23355231  0.29169919  0.08667041]
 [-0.26820821  0.08832079  0.43175299  0.38918021  0.18462338 -0.05274725
   0.4062712   0.53155852 -0.31291069]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.00320356e-01 1.57948153e-01 4.69382931e-01 4.22173534e-01
  5.44526155e-02 1.41817031e-01 1.59699853e-07 5.71397051e-02
  4.53530217e-01]
 [9.99999983e-01 4.02319368e-01 3.04781691e-01 9.91689926e-02
  9.40760223e-02 5.58120597e-02 1.58610460e-02 7.16565299e-01
  1.00000000e+00]
 [1.30772149e-11 9.42886130e-01 4.75148226e-12 7.18519614e-02
  6.41534516e-01 6.10802891e-03 1.62388304e-09 9.17506442e-02
  1.00000000e+00]
 [1.63520266e-10 3.22736968e-01 5.92231676e-01 2.96076458e-01
  1.35632877e-01 4.07694260e-03 2.45918256e-02 6.37593290e-01
  1.00000000e+00]]",[0.25402517 0.54847829 0.94353936 0.46025364],4,0.36593337017722893,0.10536266033969234,0.13373903608127222,0.16389449546351398,0.33419087372791156
25,"[[-0.0165961   0.20183888  0.31233794  0.53628158 -0.32120528  0.43471268
   0.40126176  0.34287929  0.0557455 ]
 [ 0.02086191 -0.59482266 -0.08752194 -0.07209137  0.53905779 -0.13760258
   0.34984986  0.14411968 -0.4245119 ]
 [ 0.08097587 -0.05284203 -0.53210751 -0.10591988  0.49543977  0.46864275
  -0.17079412  0.44719835  0.04527259]
 [ 0.17354743  0.6205748  -0.32418986 -0.27463609 -0.36719648  0.25674228
  -0.19620136  0.37162656  0.16399098]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.58693256e-09 2.68345884e-01 1.52692621e-01 4.56926896e-01
  4.12094686e-02 5.89855692e-01 3.25324327e-01 3.44251951e-02
  1.00000000e+00]
 [2.75382781e-01 2.57115348e-01 4.87856498e-02 3.75022271e-01
  8.73143463e-01 3.29386181e-02 4.26085351e-02 7.21606863e-02
  1.00000000e+00]
 [8.00203210e-01 4.25489882e-01 1.54072688e-11 1.96443467e-01
  2.28582531e-01 2.67762698e-01 8.03241699e-09 6.56592581e-01
  1.00000000e+00]
 [1.00000000e+00 9.69989963e-01 3.35206939e-11 6.00651383e-02
  1.40515690e-01 2.17215756e-01 1.57826659e-08 1.66166426e-01
  1.00000000e+00]]",[ 0.78816626 -0.11156189  0.59913977  0.98891714],4,0.36642899209897484,0.10536266033969234,0.13373903608127222,0.15893077151525112,0.32308119956782244
26,"[[ 0.11105956  0.15708529 -0.17989247 -0.3451535   0.62893353  0.47493189
   0.38401931 -0.03140835 -0.20475046]
 [ 0.18000757 -0.5877277  -0.29366352  0.45079031 -0.30022956 -0.40258888
   0.24510469 -0.10288361 -0.09922863]
 [ 0.2169787  -0.54685538  0.26953162  0.66285132 -0.1372972  -0.31079111
  -0.15321362  0.02683097  0.04705656]
 [ 0.13862467  0.41810056  0.63582603 -0.31228785 -0.48858618  0.10890309
   0.13052367 -0.15051537  0.11793659]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[7.29991759e-01 5.49846578e-01 1.23148493e-10 1.66411603e-01
  8.17717682e-01 1.75611937e-01 2.00494568e-02 4.94032518e-02
  1.00000000e+00]
 [1.00000000e+00 1.03353737e-01 3.49048328e-02 7.96727326e-01
  7.11396797e-02 5.63392744e-03 1.54726293e-01 4.80070785e-02
  1.00000000e+00]
 [1.00000000e+00 1.06625492e-01 5.84127907e-02 8.67468068e-01
  8.58876126e-02 3.07073795e-03 7.43717558e-08 5.49247444e-02
  1.00000000e+00]
 [1.00000000e+00 4.28424782e-01 9.54411867e-01 6.42642817e-02
  1.03388120e-01 1.10656899e-01 9.29288516e-03 4.64682015e-02
  1.00000000e+00]]",[0.50909884 0.37830037 0.78520017 0.9782125 ],4,0.36496066061845983,0.11865173434640885,0.14840950140824855,0.15659555587905039,0.34007573047085093
27,"[[ 0.13010645  0.68433553  0.02950367 -0.01978278 -0.34586106  0.38981133
   0.42724646 -0.13418647 -0.20341356]
 [ 0.10832716  0.09037862  0.43379617  0.53481154  0.59022584  0.03440833
  -0.21927461 -0.26169994  0.19943856]
 [-0.05590726  0.47522223  0.08431434 -0.4529014  -0.61428513  0.205642
   0.11651999  0.28492247 -0.21075355]
 [-0.07181458 -0.67330634  0.04962775  0.15623099  0.49089097  0.41209491
  -0.07434488 -0.04133193 -0.31080308]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999998e-01 8.65108670e-01 1.72262721e-02 1.01061952e-01
  1.37976327e-01 1.12994623e-01 4.54046008e-01 4.60600233e-02
  1.00000000e+00]
 [3.33970569e-01 3.28623497e-01 2.41309474e-01 3.82242221e-01
  8.34034294e-01 3.39625711e-02 1.25211822e-07 4.57994625e-02
  1.00000000e+00]
 [8.21035304e-11 9.96153376e-01 2.48698823e-01 5.37552079e-03
  7.68548478e-02 2.64805060e-01 8.67574510e-03 7.93899114e-02
  1.00000000e+00]
 [4.05630364e-09 1.73546579e-01 9.14603208e-02 4.59188985e-01
  6.08139059e-01 3.20657918e-01 1.73277715e-07 5.11844212e-02
  1.00000000e+00]]",[0.70136131 1.05587531 0.31205009 0.07718133],4,0.3666198975339545,0.13247317499288153,0.16354614907677142,0.15248444710517606,0.31060026147680064
28,"[[ 0.12057842 -0.64806949  0.05048167 -0.55254097  0.12047297  0.09828025
   0.07985022 -0.44743225 -0.16392811]
 [-0.13871188 -0.37511096  0.39122547 -0.03479134 -0.45034738 -0.12522307
   0.38732148 -0.19235167 -0.52940751]
 [ 0.02409781 -0.22884803  0.21361232  0.24253058  0.48047162  0.42552641
  -0.40492819  0.50263026  0.11860374]
 [-0.24527304 -0.5538643   0.24340231  0.15205551 -0.37055138  0.29489472
   0.25896946 -0.41589452 -0.29394772]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 1.51269532e-01 6.23241560e-01 1.24127163e-01
  9.59749241e-02 2.74109799e-01 1.30421906e-07 5.89343698e-02
  8.34227431e-01]
 [2.47237509e-10 2.18669509e-01 6.18034944e-01 2.94112970e-01
  6.97535948e-02 5.56791656e-02 1.06724627e-01 5.51290831e-02
  4.86225085e-01]
 [2.27113489e-01 2.58283112e-01 1.05223004e-01 3.64681162e-01
  1.50477012e-01 1.78605938e-01 9.87214581e-09 8.47842745e-01
  1.00000000e+00]
 [6.13696704e-10 1.13251616e-01 7.28469427e-01 3.67298052e-01
  3.47728856e-02 4.17988037e-01 8.62076442e-02 3.44773166e-02
  1.00000000e+00]]",[-0.13919831 -0.11553121  0.75034525 -0.00514938],4,0.3397083166424738,0.14107837741041104,0.17291493017974632,0.15112009177558994,0.3319571534407927
